letter,total_weight,num_selected_vertices,penalties,uncertain_edges,sum_of_weight,all_candidates,all_candidates_y,ICD,Bearing Entropy,Categorized Bearing Entropy,Graph Asymmetry,Normalized ICD,Normalized Bearing Entropy,Normalized Categorized Bearing Entropy,Normalized Graph Asymmetry,Skeletonization_Method,Path
WPG_Average-Regular_Approach1,26,4,0,10,32,254,254,2.0,6.58496250072116,3.15256338287865,579,0.5,1.0,1.0,0.6,Approach1,LSP
WQ_Average-Regular_Approach1,24,6,0,8,24,170,170,1.97142857142857,6.10852445677816,3.16802579048555,388,0.5,0.9,1.0,0.4,Approach1,LSP
WQ_Average-Regular_Approach1,8,1,0,8,24,170,170,1.97142857142857,6.10852445677816,3.16802579048555,388,0.5,0.9,1.0,0.4,Approach1,LSP
WQ_Average-Regular_Approach1,20,4,0,8,24,170,170,1.97142857142857,6.10852445677816,3.16802579048555,388,0.5,0.9,1.0,0.4,Approach1,LSP
WQ_Average-Regular_Approach1,22,5,0,8,24,170,170,1.97142857142857,6.10852445677816,3.16802579048555,388,0.5,0.9,1.0,0.4,Approach1,LSP
WQ_Average-Regular_Approach1,18,3,0,8,24,170,170,1.97142857142857,6.10852445677816,3.16802579048555,388,0.5,0.9,1.0,0.4,Approach1,LSP
WQ_Average-Regular_Approach1,16,2,0,8,24,170,170,1.97142857142857,6.10852445677816,3.16802579048555,388,0.5,0.9,1.0,0.4,Approach1,LSP
WW_Average-Regular_Approach1,41,8,0,12,41,154,154,1.97368421052632,6.22881869049589,3.17179019236463,426,0.5,0.9,1.0,0.4,Approach1,LSP
WW_Average-Regular_Approach1,9,1,0,12,41,154,154,1.97368421052632,6.22881869049589,3.17179019236463,426,0.5,0.9,1.0,0.4,Approach1,LSP
WW_Average-Regular_Approach1,17,2,0,12,41,154,154,1.97368421052632,6.22881869049589,3.17179019236463,426,0.5,0.9,1.0,0.4,Approach1,LSP
WW_Average-Regular_Approach1,25,3,0,12,41,154,154,1.97368421052632,6.22881869049589,3.17179019236463,426,0.5,0.9,1.0,0.4,Approach1,LSP
WW_Average-Regular_Approach1,35,5,0,12,41,154,154,1.97368421052632,6.22881869049589,3.17179019236463,426,0.5,0.9,1.0,0.4,Approach1,LSP
WW_Average-Regular_Approach1,37,6,0,12,41,154,154,1.97368421052632,6.22881869049589,3.17179019236463,426,0.5,0.9,1.0,0.4,Approach1,LSP
WW_Average-Regular_Approach1,39,7,0,12,41,154,154,1.97368421052632,6.22881869049589,3.17179019236463,426,0.5,0.9,1.0,0.4,Approach1,LSP
WW_Average-Regular_Approach1,33,4,0,12,41,154,154,1.97368421052632,6.22881869049589,3.17179019236463,426,0.5,0.9,1.0,0.4,Approach1,LSP
WWA_Average-Regular_Approach1,53,11,0,15,53,230,230,2.0,6.71424551766611,3.20890768695593,613,0.5,1.0,1.0,0.6,Approach1,LSP
WWA_Average-Regular_Approach1,9,1,0,15,53,230,230,2.0,6.71424551766611,3.20890768695593,613,0.5,1.0,1.0,0.6,Approach1,LSP
WWA_Average-Regular_Approach1,17,2,0,15,53,230,230,2.0,6.71424551766611,3.20890768695593,613,0.5,1.0,1.0,0.6,Approach1,LSP
WWA_Average-Regular_Approach1,25,3,0,15,53,230,230,2.0,6.71424551766611,3.20890768695593,613,0.5,1.0,1.0,0.6,Approach1,LSP
WWA_Average-Regular_Approach1,45,7,0,15,53,230,230,2.0,6.71424551766611,3.20890768695593,613,0.5,1.0,1.0,0.6,Approach1,LSP
WWA_Average-Regular_Approach1,37,5,0,15,53,230,230,2.0,6.71424551766611,3.20890768695593,613,0.5,1.0,1.0,0.6,Approach1,LSP
WWA_Average-Regular_Approach1,41,6,0,15,53,230,230,2.0,6.71424551766611,3.20890768695593,613,0.5,1.0,1.0,0.6,Approach1,LSP
WWA_Average-Regular_Approach1,33,4,0,15,53,230,230,2.0,6.71424551766611,3.20890768695593,613,0.5,1.0,1.0,0.6,Approach1,LSP
WWA_Average-Regular_Approach1,47,8,0,15,53,230,230,2.0,6.71424551766611,3.20890768695593,613,0.5,1.0,1.0,0.6,Approach1,LSP
WWA_Average-Regular_Approach1,49,9,0,15,53,230,230,2.0,6.71424551766611,3.20890768695593,613,0.5,1.0,1.0,0.6,Approach1,LSP
WWA_Average-Regular_Approach1,51,10,0,15,53,230,230,2.0,6.71424551766611,3.20890768695593,613,0.5,1.0,1.0,0.6,Approach1,LSP
XBL_Average-Regular_Approach1,34,7,0,13,34,280,280,2.04878048780488,6.39231742277876,3.2075615912154,620,0.6,0.9,1.0,0.6,Approach1,LSP
XBL_Average-Regular_Approach1,16,2,0,13,34,280,280,2.04878048780488,6.39231742277876,3.2075615912154,620,0.6,0.9,1.0,0.6,Approach1,LSP
XBL_Average-Regular_Approach1,10,1,0,13,34,280,280,2.04878048780488,6.39231742277876,3.2075615912154,620,0.6,0.9,1.0,0.6,Approach1,LSP
XBL_Average-Regular_Approach1,21,3,0,13,34,280,280,2.04878048780488,6.39231742277876,3.2075615912154,620,0.6,0.9,1.0,0.6,Approach1,LSP
XBL_Average-Regular_Approach1,25,4,0,13,34,280,280,2.04878048780488,6.39231742277876,3.2075615912154,620,0.6,0.9,1.0,0.6,Approach1,LSP
XBL_Average-Regular_Approach1,32,6,0,13,34,280,280,2.04878048780488,6.39231742277876,3.2075615912154,620,0.6,0.9,1.0,0.6,Approach1,LSP
XBL_Average-Regular_Approach1,29,5,0,13,34,280,280,2.04878048780488,6.39231742277876,3.2075615912154,620,0.6,0.9,1.0,0.6,Approach1,LSP
XGU_Average-Regular_Approach1,10,2,0,3,10,300,300,2.02061855670103,6.61470984411522,3.13669830797637,619,0.6,1.0,1.0,0.6,Approach1,LSP
XGU_Average-Regular_Approach1,8,1,0,3,10,300,300,2.02061855670103,6.61470984411522,3.13669830797637,619,0.6,1.0,1.0,0.6,Approach1,LSP
XIT_Average-Regular_Approach1,31,5,0,10,31,262,262,2.02469135802469,6.35755200461809,3.20774301894529,566,0.6,0.9,1.0,0.5,Approach1,LSP
XIT_Average-Regular_Approach1,16,2,0,10,31,262,262,2.02469135802469,6.35755200461809,3.20774301894529,566,0.6,0.9,1.0,0.5,Approach1,LSP
XIT_Average-Regular_Approach1,9,1,0,10,31,262,262,2.02469135802469,6.35755200461809,3.20774301894529,566,0.6,0.9,1.0,0.5,Approach1,LSP
XIT_Average-Regular_Approach1,22,3,0,10,31,262,262,2.02469135802469,6.35755200461809,3.20774301894529,566,0.6,0.9,1.0,0.5,Approach1,LSP
XIT_Average-Regular_Approach1,27,4,0,10,31,262,262,2.02469135802469,6.35755200461809,3.20774301894529,566,0.6,0.9,1.0,0.5,Approach1,LSP
XJ_Average-Regular_Approach1,24,4,0,8,24,178,178,2.0,5.83289001416474,3.18852350760286,411,0.5,0.9,1.0,0.4,Approach1,LSP
XJ_Average-Regular_Approach1,13,1,0,8,24,178,178,2.0,5.83289001416474,3.18852350760286,411,0.5,0.9,1.0,0.4,Approach1,LSP
XJ_Average-Regular_Approach1,18,2,0,8,24,178,178,2.0,5.83289001416474,3.18852350760286,411,0.5,0.9,1.0,0.4,Approach1,LSP
XJ_Average-Regular_Approach1,21,3,0,8,24,178,178,2.0,5.83289001416474,3.18852350760286,411,0.5,0.9,1.0,0.4,Approach1,LSP
XL_Average-Regular_Approach1,34,6,0,11,34,188,188,2.0,5.97727992349992,3.18157918747677,392,0.5,0.9,1.0,0.4,Approach1,LSP
XL_Average-Regular_Approach1,12,1,0,11,34,188,188,2.0,5.97727992349992,3.18157918747677,392,0.5,0.9,1.0,0.4,Approach1,LSP
XL_Average-Regular_Approach1,23,3,0,11,34,188,188,2.0,5.97727992349992,3.18157918747677,392,0.5,0.9,1.0,0.4,Approach1,LSP
XL_Average-Regular_Approach1,18,2,0,11,34,188,188,2.0,5.97727992349992,3.18157918747677,392,0.5,0.9,1.0,0.4,Approach1,LSP
XL_Average-Regular_Approach1,31,5,0,11,34,188,188,2.0,5.97727992349992,3.18157918747677,392,0.5,0.9,1.0,0.4,Approach1,LSP
XL_Average-Regular_Approach1,28,4,0,11,34,188,188,2.0,5.97727992349992,3.18157918747677,392,0.5,0.9,1.0,0.4,Approach1,LSP
XMA_Average-Regular_Approach1,41,7,0,14,41,282,282,2.01769911504425,6.83289001416475,3.22546153636492,942,0.6,1.0,1.0,0.9,Approach1,LSP
XMA_Average-Regular_Approach1,9,1,0,14,41,282,282,2.01769911504425,6.83289001416475,3.22546153636492,942,0.6,1.0,1.0,0.9,Approach1,LSP
XMA_Average-Regular_Approach1,17,2,0,14,41,282,282,2.01769911504425,6.83289001416475,3.22546153636492,942,0.6,1.0,1.0,0.9,Approach1,LSP
XMA_Average-Regular_Approach1,38,6,0,14,41,282,282,2.01769911504425,6.83289001416475,3.22546153636492,942,0.6,1.0,1.0,0.9,Approach1,LSP
XMA_Average-Regular_Approach1,25,3,0,14,41,282,282,2.01769911504425,6.83289001416475,3.22546153636492,942,0.6,1.0,1.0,0.9,Approach1,LSP
XMA_Average-Regular_Approach1,30,4,0,14,41,282,282,2.01769911504425,6.83289001416475,3.22546153636492,942,0.6,1.0,1.0,0.9,Approach1,LSP
XMA_Average-Regular_Approach1,34,5,0,14,41,282,282,2.01769911504425,6.83289001416475,3.22546153636492,942,0.6,1.0,1.0,0.9,Approach1,LSP
XP_Average-Regular_Approach1,34,6,0,11,34,204,204,2.03076923076923,6.04439411935846,3.09694851753928,450,0.6,0.9,1.0,0.4,Approach1,LSP
XP_Average-Regular_Approach1,12,1,0,11,34,204,204,2.03076923076923,6.04439411935846,3.09694851753928,450,0.6,0.9,1.0,0.4,Approach1,LSP
XP_Average-Regular_Approach1,23,3,0,11,34,204,204,2.03076923076923,6.04439411935846,3.09694851753928,450,0.6,0.9,1.0,0.4,Approach1,LSP
XP_Average-Regular_Approach1,18,2,0,11,34,204,204,2.03076923076923,6.04439411935846,3.09694851753928,450,0.6,0.9,1.0,0.4,Approach1,LSP
XP_Average-Regular_Approach1,28,4,0,11,34,204,204,2.03076923076923,6.04439411935846,3.09694851753928,450,0.6,0.9,1.0,0.4,Approach1,LSP
XP_Average-Regular_Approach1,32,5,0,11,34,204,204,2.03076923076923,6.04439411935846,3.09694851753928,450,0.6,0.9,1.0,0.4,Approach1,LSP
XRT_Average-Regular_Approach1,33,6,0,11,33,298,298,2.04545454545454,6.49185309632966,3.19611261625709,622,0.6,1.0,1.0,0.6,Approach1,LSP
XRT_Average-Regular_Approach1,9,1,0,11,33,298,298,2.04545454545454,6.49185309632966,3.19611261625709,622,0.6,1.0,1.0,0.6,Approach1,LSP
XRT_Average-Regular_Approach1,28,4,0,11,33,298,298,2.04545454545454,6.49185309632966,3.19611261625709,622,0.6,1.0,1.0,0.6,Approach1,LSP
XRT_Average-Regular_Approach1,17,2,0,11,33,298,298,2.04545454545454,6.49185309632966,3.19611261625709,622,0.6,1.0,1.0,0.6,Approach1,LSP
XRT_Average-Regular_Approach1,23,3,0,11,33,298,298,2.04545454545454,6.49185309632966,3.19611261625709,622,0.6,1.0,1.0,0.6,Approach1,LSP
XRT_Average-Regular_Approach1,31,5,0,11,33,298,298,2.04545454545454,6.49185309632966,3.19611261625709,622,0.6,1.0,1.0,0.6,Approach1,LSP
XT_Average-Regular_Approach1,9,1,0,2,9,210,210,2.0,5.95419631038687,3.16378571029718,410,0.5,0.9,1.0,0.4,Approach1,LSP
XWI_Average-Regular_Approach1,37,6,0,10,37,256,256,1.98,6.62935662007962,3.22458820064438,629,0.5,1.0,1.0,0.6,Approach1,LSP
XWI_Average-Regular_Approach1,10,1,0,10,37,256,256,1.98,6.62935662007962,3.22458820064438,629,0.5,1.0,1.0,0.6,Approach1,LSP
XWI_Average-Regular_Approach1,19,2,0,10,37,256,256,1.98,6.62935662007962,3.22458820064438,629,0.5,1.0,1.0,0.6,Approach1,LSP
XWI_Average-Regular_Approach1,27,3,0,10,37,256,256,1.98,6.62935662007962,3.22458820064438,629,0.5,1.0,1.0,0.6,Approach1,LSP
XWI_Average-Regular_Approach1,35,5,0,10,37,256,256,1.98,6.62935662007962,3.22458820064438,629,0.5,1.0,1.0,0.6,Approach1,LSP
XWI_Average-Regular_Approach1,33,4,0,10,37,256,256,1.98,6.62935662007962,3.22458820064438,629,0.5,1.0,1.0,0.6,Approach1,LSP
XXW_Average-Regular_Approach1,38,7,0,12,38,302,302,2.0,6.90689059560854,3.2275215573287,806,0.5,1.0,1.0,0.7,Approach1,LSP
XXW_Average-Regular_Approach1,17,2,0,12,38,302,302,2.0,6.90689059560854,3.2275215573287,806,0.5,1.0,1.0,0.7,Approach1,LSP
XXW_Average-Regular_Approach1,9,1,0,12,38,302,302,2.0,6.90689059560854,3.2275215573287,806,0.5,1.0,1.0,0.7,Approach1,LSP
XXW_Average-Regular_Approach1,25,3,0,12,38,302,302,2.0,6.90689059560854,3.2275215573287,806,0.5,1.0,1.0,0.7,Approach1,LSP
XXW_Average-Regular_Approach1,34,5,0,12,38,302,302,2.0,6.90689059560854,3.2275215573287,806,0.5,1.0,1.0,0.7,Approach1,LSP
XXW_Average-Regular_Approach1,36,6,0,12,38,302,302,2.0,6.90689059560854,3.2275215573287,806,0.5,1.0,1.0,0.7,Approach1,LSP
XXW_Average-Regular_Approach1,31,4,0,12,38,302,302,2.0,6.90689059560854,3.2275215573287,806,0.5,1.0,1.0,0.7,Approach1,LSP
YDH_Average-Regular_Approach1,17,4,0,6,17,324,324,2.04,6.6724253419715,3.12182562401595,722,0.6,1.0,1.0,0.7,Approach1,LSP
YDH_Average-Regular_Approach1,8,1,0,6,17,324,324,2.04,6.6724253419715,3.12182562401595,722,0.6,1.0,1.0,0.7,Approach1,LSP
YDH_Average-Regular_Approach1,13,2,0,6,17,324,324,2.04,6.6724253419715,3.12182562401595,722,0.6,1.0,1.0,0.7,Approach1,LSP
YDH_Average-Regular_Approach1,15,3,0,6,17,324,324,2.04,6.6724253419715,3.12182562401595,722,0.6,1.0,1.0,0.7,Approach1,LSP
YUT_Average-Regular_Approach1,16,3,0,6,16,264,264,1.97872340425532,6.53915881110804,3.13316640846066,538,0.5,1.0,1.0,0.5,Approach1,LSP
YUT_Average-Regular_Approach1,6,1,0,6,16,264,264,1.97872340425532,6.53915881110804,3.13316640846066,538,0.5,1.0,1.0,0.5,Approach1,LSP
YUT_Average-Regular_Approach1,11,2,0,6,16,264,264,1.97872340425532,6.53915881110804,3.13316640846066,538,0.5,1.0,1.0,0.5,Approach1,LSP
YXW_Average-Regular_Approach1,39,7,0,12,39,278,278,1.98214285714286,6.79441586635012,3.21059680084201,695,0.5,1.0,1.0,0.7,Approach1,LSP
YXW_Average-Regular_Approach1,18,2,0,12,39,278,278,1.98214285714286,6.79441586635012,3.21059680084201,695,0.5,1.0,1.0,0.7,Approach1,LSP
YXW_Average-Regular_Approach1,26,3,0,12,39,278,278,1.98214285714286,6.79441586635012,3.21059680084201,695,0.5,1.0,1.0,0.7,Approach1,LSP
YXW_Average-Regular_Approach1,9,1,0,12,39,278,278,1.98214285714286,6.79441586635012,3.21059680084201,695,0.5,1.0,1.0,0.7,Approach1,LSP
YXW_Average-Regular_Approach1,31,4,0,12,39,278,278,1.98214285714286,6.79441586635012,3.21059680084201,695,0.5,1.0,1.0,0.7,Approach1,LSP
YXW_Average-Regular_Approach1,35,5,0,12,39,278,278,1.98214285714286,6.79441586635012,3.21059680084201,695,0.5,1.0,1.0,0.7,Approach1,LSP
YXW_Average-Regular_Approach1,37,6,0,12,39,278,278,1.98214285714286,6.79441586635012,3.21059680084201,695,0.5,1.0,1.0,0.7,Approach1,LSP
ZCI_Average-Regular_Approach1,10,3,0,6,12,156,156,2.0377358490566,5.75488750216347,3.13834769122186,448,0.6,0.9,1.0,0.4,Approach1,LSP
ZCI_Average-Regular_Approach1,4,1,0,6,12,156,156,2.0377358490566,5.75488750216347,3.13834769122186,448,0.6,0.9,1.0,0.4,Approach1,LSP
ZCI_Average-Regular_Approach1,8,2,0,6,12,156,156,2.0377358490566,5.75488750216347,3.13834769122186,448,0.6,0.9,1.0,0.4,Approach1,LSP
ZGC_Average-Regular_Approach1,16,5,0,8,16,208,208,2.0625,6.62935662007962,3.212287831449,815,0.6,1.0,1.0,0.8,Approach1,LSP
ZGC_Average-Regular_Approach1,8,2,0,8,16,208,208,2.0625,6.62935662007962,3.212287831449,815,0.6,1.0,1.0,0.8,Approach1,LSP
ZGC_Average-Regular_Approach1,12,3,0,8,16,208,208,2.0625,6.62935662007962,3.212287831449,815,0.6,1.0,1.0,0.8,Approach1,LSP
ZGC_Average-Regular_Approach1,4,1,0,8,16,208,208,2.0625,6.62935662007962,3.212287831449,815,0.6,1.0,1.0,0.8,Approach1,LSP
ZGC_Average-Regular_Approach1,14,4,0,8,16,208,208,2.0625,6.62935662007962,3.212287831449,815,0.6,1.0,1.0,0.8,Approach1,LSP
ZJY_Average-Regular_Approach1,30,6,0,10,30,176,176,2.0,5.97727992349992,3.21431403152878,448,0.5,0.9,1.0,0.4,Approach1,LSP
ZJY_Average-Regular_Approach1,8,1,0,10,30,176,176,2.0,5.97727992349992,3.21431403152878,448,0.5,0.9,1.0,0.4,Approach1,LSP
ZJY_Average-Regular_Approach1,20,3,0,10,30,176,176,2.0,5.97727992349992,3.21431403152878,448,0.5,0.9,1.0,0.4,Approach1,LSP
ZJY_Average-Regular_Approach1,27,5,0,10,30,176,176,2.0,5.97727992349992,3.21431403152878,448,0.5,0.9,1.0,0.4,Approach1,LSP
ZJY_Average-Regular_Approach1,15,2,0,10,30,176,176,2.0,5.97727992349992,3.21431403152878,448,0.5,0.9,1.0,0.4,Approach1,LSP
ZJY_Average-Regular_Approach1,24,4,0,10,30,176,176,2.0,5.97727992349992,3.21431403152878,448,0.5,0.9,1.0,0.4,Approach1,LSP
ZOZ_Average-Regular_Approach1,15,4,0,7,15,166,166,2.08695652173913,6.16992500144232,3.21127223256677,724,0.6,0.9,1.0,0.7,Approach1,LSP
ZOZ_Average-Regular_Approach1,5,1,0,7,15,166,166,2.08695652173913,6.16992500144232,3.21127223256677,724,0.6,0.9,1.0,0.7,Approach1,LSP
ZOZ_Average-Regular_Approach1,9,2,0,7,15,166,166,2.08695652173913,6.16992500144232,3.21127223256677,724,0.6,0.9,1.0,0.7,Approach1,LSP
ZOZ_Average-Regular_Approach1,13,3,0,7,15,166,166,2.08695652173913,6.16992500144232,3.21127223256677,724,0.6,0.9,1.0,0.7,Approach1,LSP
ZSM_Average-Regular_Approach1,14,3,0,7,14,204,204,2.02409638554217,6.39231742277876,3.22344077828915,743,0.6,0.9,1.0,0.7,Approach1,LSP
ZSM_Average-Regular_Approach1,6,1,0,7,14,204,204,2.02409638554217,6.39231742277876,3.22344077828915,743,0.6,0.9,1.0,0.7,Approach1,LSP
ZSM_Average-Regular_Approach1,10,2,0,7,14,204,204,2.02409638554217,6.39231742277876,3.22344077828915,743,0.6,0.9,1.0,0.7,Approach1,LSP
A_arial_Approach1,6,2,0,3,6,34,34,2.0,4.39231742277876,2.85114942389303,168,0.5,0.7,0.9,0.2,Approach1,LSP
A_arial_Approach1,4,1,0,3,6,34,34,2.0,4.39231742277876,2.85114942389303,168,0.5,0.7,0.9,0.2,Approach1,LSP
ACI_arial_Approach1,38,9,0,16,40,112,112,2.03076923076923,6.04439411935846,3.17019801535953,589,0.6,0.9,1.0,0.6,Approach1,LSP
ACI_arial_Approach1,11,1,0,16,40,112,112,2.03076923076923,6.04439411935846,3.17019801535953,589,0.6,0.9,1.0,0.6,Approach1,LSP
ACI_arial_Approach1,19,2,0,16,40,112,112,2.03076923076923,6.04439411935846,3.17019801535953,589,0.6,0.9,1.0,0.6,Approach1,LSP
ACI_arial_Approach1,30,5,0,16,40,112,112,2.03076923076923,6.04439411935846,3.17019801535953,589,0.6,0.9,1.0,0.6,Approach1,LSP
ACI_arial_Approach1,32,6,0,16,40,112,112,2.03076923076923,6.04439411935846,3.17019801535953,589,0.6,0.9,1.0,0.6,Approach1,LSP
ACI_arial_Approach1,36,8,0,16,40,112,112,2.03076923076923,6.04439411935846,3.17019801535953,589,0.6,0.9,1.0,0.6,Approach1,LSP
ACI_arial_Approach1,27,4,0,16,40,112,112,2.03076923076923,6.04439411935846,3.17019801535953,589,0.6,0.9,1.0,0.6,Approach1,LSP
ACI_arial_Approach1,24,3,0,16,40,112,112,2.03076923076923,6.04439411935846,3.17019801535953,589,0.6,0.9,1.0,0.6,Approach1,LSP
ACI_arial_Approach1,34,7,0,16,40,112,112,2.03076923076923,6.04439411935846,3.17019801535953,589,0.6,0.9,1.0,0.6,Approach1,LSP
AEJ_arial_Approach1,18,6,0,9,18,96,96,2.0,5.6724253419715,3.12524244309043,417,0.5,0.8,1.0,0.4,Approach1,LSP
AEJ_arial_Approach1,8,2,0,9,18,96,96,2.0,5.6724253419715,3.12524244309043,417,0.5,0.8,1.0,0.4,Approach1,LSP
AEJ_arial_Approach1,4,1,0,9,18,96,96,2.0,5.6724253419715,3.12524244309043,417,0.5,0.8,1.0,0.4,Approach1,LSP
AEJ_arial_Approach1,14,4,0,9,18,96,96,2.0,5.6724253419715,3.12524244309043,417,0.5,0.8,1.0,0.4,Approach1,LSP
AEJ_arial_Approach1,12,3,0,9,18,96,96,2.0,5.6724253419715,3.12524244309043,417,0.5,0.8,1.0,0.4,Approach1,LSP
AEJ_arial_Approach1,16,5,0,9,18,96,96,2.0,5.6724253419715,3.12524244309043,417,0.5,0.8,1.0,0.4,Approach1,LSP
AEY_arial_Approach1,14,4,0,7,14,94,94,2.04,5.6724253419715,3.19437553005769,460,0.6,0.8,1.0,0.4,Approach1,LSP
AEY_arial_Approach1,4,1,0,7,14,94,94,2.04,5.6724253419715,3.19437553005769,460,0.6,0.8,1.0,0.4,Approach1,LSP
AEY_arial_Approach1,8,2,0,7,14,94,94,2.04,5.6724253419715,3.19437553005769,460,0.6,0.8,1.0,0.4,Approach1,LSP
AEY_arial_Approach1,12,3,0,7,14,94,94,2.04,5.6724253419715,3.19437553005769,460,0.6,0.8,1.0,0.4,Approach1,LSP
AJD_arial_Approach1,12,4,0,7,14,122,122,2.05714285714286,5.16992500144231,3.05037604244792,349,0.6,0.8,1.0,0.4,Approach1,LSP
AJD_arial_Approach1,4,1,0,7,14,122,122,2.05714285714286,5.16992500144231,3.05037604244792,349,0.6,0.8,1.0,0.4,Approach1,LSP
AJD_arial_Approach1,8,2,0,7,14,122,122,2.05714285714286,5.16992500144231,3.05037604244792,349,0.6,0.8,1.0,0.4,Approach1,LSP
AJD_arial_Approach1,10,3,0,7,14,122,122,2.05714285714286,5.16992500144231,3.05037604244792,349,0.6,0.8,1.0,0.4,Approach1,LSP
AKV_arial_Approach1,18,5,0,9,18,90,90,2.0,5.6724253419715,3.15572014793263,403,0.5,0.8,1.0,0.4,Approach1,LSP
AKV_arial_Approach1,4,1,0,9,18,90,90,2.0,5.6724253419715,3.15572014793263,403,0.5,0.8,1.0,0.4,Approach1,LSP
AKV_arial_Approach1,8,2,0,9,18,90,90,2.0,5.6724253419715,3.15572014793263,403,0.5,0.8,1.0,0.4,Approach1,LSP
AKV_arial_Approach1,12,3,0,9,18,90,90,2.0,5.6724253419715,3.15572014793263,403,0.5,0.8,1.0,0.4,Approach1,LSP
AKV_arial_Approach1,16,4,0,9,18,90,90,2.0,5.6724253419715,3.15572014793263,403,0.5,0.8,1.0,0.4,Approach1,LSP
ANC_arial_Approach1,28,9,0,13,28,116,116,2.0,6.22881869049589,3.13019557420468,677,0.5,0.9,1.0,0.6,Approach1,LSP
ANC_arial_Approach1,6,1,0,13,28,116,116,2.0,6.22881869049589,3.13019557420468,677,0.5,0.9,1.0,0.6,Approach1,LSP
ANC_arial_Approach1,10,2,0,13,28,116,116,2.0,6.22881869049589,3.13019557420468,677,0.5,0.9,1.0,0.6,Approach1,LSP
ANC_arial_Approach1,14,3,0,13,28,116,116,2.0,6.22881869049589,3.13019557420468,677,0.5,0.9,1.0,0.6,Approach1,LSP
ANC_arial_Approach1,20,5,0,13,28,116,116,2.0,6.22881869049589,3.13019557420468,677,0.5,0.9,1.0,0.6,Approach1,LSP
ANC_arial_Approach1,22,6,0,13,28,116,116,2.0,6.22881869049589,3.13019557420468,677,0.5,0.9,1.0,0.6,Approach1,LSP
ANC_arial_Approach1,26,8,0,13,28,116,116,2.0,6.22881869049589,3.13019557420468,677,0.5,0.9,1.0,0.6,Approach1,LSP
ANC_arial_Approach1,18,4,0,13,28,116,116,2.0,6.22881869049589,3.13019557420468,677,0.5,0.9,1.0,0.6,Approach1,LSP
ANC_arial_Approach1,24,7,0,13,28,116,116,2.0,6.22881869049589,3.13019557420468,677,0.5,0.9,1.0,0.6,Approach1,LSP
ARV_arial_Approach1,14,4,0,7,14,134,134,2.03389830508475,5.90689059560852,3.16294358522516,499,0.6,0.9,1.0,0.5,Approach1,LSP
ARV_arial_Approach1,4,1,0,7,14,134,134,2.03389830508475,5.90689059560852,3.16294358522516,499,0.6,0.9,1.0,0.5,Approach1,LSP
ARV_arial_Approach1,8,2,0,7,14,134,134,2.03389830508475,5.90689059560852,3.16294358522516,499,0.6,0.9,1.0,0.5,Approach1,LSP
ARV_arial_Approach1,12,3,0,7,14,134,134,2.03389830508475,5.90689059560852,3.16294358522516,499,0.6,0.9,1.0,0.5,Approach1,LSP
AW_arial_Approach1,22,4,0,7,22,86,86,2.0,5.58496250072116,3.2451111490821,261,0.5,0.8,1.0,0.3,Approach1,LSP
AW_arial_Approach1,8,1,0,7,22,86,86,2.0,5.58496250072116,3.2451111490821,261,0.5,0.8,1.0,0.3,Approach1,LSP
AW_arial_Approach1,16,2,0,7,22,86,86,2.0,5.58496250072116,3.2451111490821,261,0.5,0.8,1.0,0.3,Approach1,LSP
AW_arial_Approach1,20,3,0,7,22,86,86,2.0,5.58496250072116,3.2451111490821,261,0.5,0.8,1.0,0.3,Approach1,LSP
AX_arial_Approach1,18,4,0,7,18,80,80,2.0,5.28540221886225,3.11119741067068,311,0.5,0.8,1.0,0.3,Approach1,LSP
AX_arial_Approach1,8,1,0,7,18,80,80,2.0,5.28540221886225,3.11119741067068,311,0.5,0.8,1.0,0.3,Approach1,LSP
AX_arial_Approach1,12,2,0,7,18,80,80,2.0,5.28540221886225,3.11119741067068,311,0.5,0.8,1.0,0.3,Approach1,LSP
AX_arial_Approach1,16,3,0,7,18,80,80,2.0,5.28540221886225,3.11119741067068,311,0.5,0.8,1.0,0.3,Approach1,LSP
AXF_arial_Approach1,26,5,0,9,26,106,106,2.04,5.6724253419715,3.14801223639887,394,0.6,0.8,1.0,0.4,Approach1,LSP
AXF_arial_Approach1,8,1,0,9,26,106,106,2.04,5.6724253419715,3.14801223639887,394,0.6,0.8,1.0,0.4,Approach1,LSP
AXF_arial_Approach1,16,2,0,9,26,106,106,2.04,5.6724253419715,3.14801223639887,394,0.6,0.8,1.0,0.4,Approach1,LSP
AXF_arial_Approach1,20,3,0,9,26,106,106,2.04,5.6724253419715,3.14801223639887,394,0.6,0.8,1.0,0.4,Approach1,LSP
AXF_arial_Approach1,24,4,0,9,26,106,106,2.04,5.6724253419715,3.14801223639887,394,0.6,0.8,1.0,0.4,Approach1,LSP
AZ_arial_Approach1,18,4,0,8,21,66,66,2.0,5.28540221886225,3.188211194713,279,0.5,0.8,1.0,0.3,Approach1,LSP
AZ_arial_Approach1,6,1,0,8,21,66,66,2.0,5.28540221886225,3.188211194713,279,0.5,0.8,1.0,0.3,Approach1,LSP
AZ_arial_Approach1,10,2,0,8,21,66,66,2.0,5.28540221886225,3.188211194713,279,0.5,0.8,1.0,0.3,Approach1,LSP
AZ_arial_Approach1,14,3,0,8,21,66,66,2.0,5.28540221886225,3.188211194713,279,0.5,0.8,1.0,0.3,Approach1,LSP
